frame,frame_mean_step_frac,frame_max_step_frac,frame_step_std_frac
1011,0.0003207718644929182,0.0008721800796853,0.00015795737213037807
1012,0.0003198305902066845,0.0008539020714929,0.00015692037256809113
1013,0.0003189472139938327,0.0008350659675738,0.0001559478318258824
1014,0.00031821103409863987,0.0008158891916185,0.00015506247855649822
1015,0.00031768575509000745,0.0007966295927217,0.00015429328282819596
1016,0.00031744045835457033,0.0007773674898012,0.0001536593797623812
1017,0.00031752990389743383,0.0007582416918766,0.00015318124969148308
1018,0.00031799517935767336,0.0007392906354066,0.00015287538968489846
1019,0.0003188797877328179,0.0007205664326069,0.00015275470546927247
1020,0.0003201988902493495,0.0007020622762974,0.0001528219767312625
1021,0.0003219706230091165,0.0006837622213167,0.0001530657936074586
1022,0.0003242080757139205,0.0006911718389807,0.0001534533141707019
1023,0.0003269020411195843,0.0006994920135355,0.00015392748933066054
1024,0.0003300379566653732,0.0007083493983198,0.00015444840863366712
1025,0.0003335623624154968,0.0007176241365784,0.0001549918693425965
1026,0.0003373895760222367,0.0007271060774055,0.0001555676889339711
1027,0.0003414188257641012,0.0007366235789736,0.0001561912574353392
1028,0.00034553582085867894,0.0007459643028992,0.0001568691386167365
1029,0.0003496150694168411,0.0007576187178258,0.0001575853631323917
1030,0.00035353356770198406,0.0007700039673924,0.00015830830983000455
1031,0.00035716044529357,0.0007812894912258,0.00015899529723726477
1032,0.00036036533666146034,0.0007911539413414,0.00015960041008561768
1033,0.0003630223293576175,0.0007993187854667,0.00016007038013985016
1034,0.00036501720668366853,0.0008055825595182,0.00016035757274945645
1035,0.00036625236064818413,0.0008097532407468,0.00016041837312136378
1036,0.00036665209600230585,0.0008115983968072,0.00016021166125910268
1037,0.0003661783845129571,0.000811079579696,0.00015970999102372723
1038,0.00036481040989266525,0.0008081215281131,0.0001588907334260644
1039,0.0003625722596683489,0.000802747799125,0.00015775209004313898
1040,0.0003595217433820241,0.000795083165021,0.00015630238022479377
1041,0.00035574357233511474,0.0007853056560346,0.0001545573417948147
1042,0.0003513475286845793,0.0007736445543659,0.00015253484202508896
1043,0.00034646249062364514,0.0007603891725294,0.00015026893633348978
1044,0.00034123542079910813,0.000745878729084,0.00014780131630116663
1045,0.0003358055022359728,0.0007303862797862,0.00014516534770293076
1046,0.00033031730260174114,0.0007142986342559,0.00014241950672410394
1047,0.0003249033224227167,0.0006978903001189,0.00013961705337491473
1048,0.00031968593917888256,0.0006813899126785,0.00013681152313838157
1049,0.00031477751642758025,0.0006651303742875,0.00013407931863138514
1050,0.0003102668604023536,0.0006493235866653,0.0001314802001378481
1051,0.00030624140974311906,0.0006341288257917,0.00012906811262248518
1052,0.00030276612670603514,0.0006196471624238,0.0001268896497741591
1053,0.00029989687070673985,0.0006060660068012,0.00012498813981464478
1054,0.00029768090257564403,0.0005934220967405,0.00012339866386934279
1055,0.00029615532353737683,0.0005817538739879,0.0001221365529513122
1056,0.00029534873164210624,0.0005727440016273,0.00012122228603946498
1057,0.0002952789768722375,0.0005663153646157,0.00012065873077968326
1058,0.0002959552733679875,0.0005610297806713,0.00012045290447654838
1059,0.00029737624968490206,0.0005568568460564,0.0001206024364119079
1060,0.0002995257999323979,0.0005537268099884,0.00012109746319109118
1061,0.0003023838830371188,0.0005515484829097,0.00012192387372119228
1062,0.00030591095304134376,0.0005502544316041,0.00012306717738669684
1063,0.00031005939163280416,0.0005496870950822,0.00012449883389119987
1064,0.0003147716193475396,0.0005496803990502,0.00012618927996400575
1065,0.0003199599214236979,0.000550055924793,0.00012809770912131392
1066,0.00032553588331816455,0.0005532649659972,0.0001301761929460839
1067,0.00033138792691908125,0.0005598467237557,0.00013235413512880474
1068,0.00033738732498135,0.0005669373192867,0.00013456089466324503
1069,0.0003433880630067854,0.000575094279749,0.0001367163077209558
1070,0.00034923402980354166,0.0005959712246408,0.00013873949300473583
1071,0.00035474984387400205,0.0006159157406659,0.00014056965705878336
1072,0.00035975564404520417,0.000634603313811,0.00014215287038239047
1073,0.0003640680713297896,0.0006517125971622,0.00014345205483665453
1074,0.00036752354886030836,0.0006668935563491,0.00014443209868147743
1075,0.0003699847961785583,0.0006799551224897,0.00014508517654829108
1076,0.00037135402388919163,0.0006906506443202,0.00014539547630302235
1077,0.00037158056156412917,0.0006989303033207,0.00014537090342537628
1078,0.00037065901449344585,0.0007047490556218,0.00014501818504353116
1079,0.0003686343471362667,0.0007081738573966,0.0001443624038658099
1080,0.00036560189856576873,0.0007093508515537,0.00014343631698520955
1081,0.00036169316553874586,0.0007085319023163,0.0001422864493421744
1082,0.00035707045633152917,0.0007060026482952,0.00014095339694817794
1083,0.00035191956013071006,0.0007021144254322,0.00013947749510177882
1084,0.00034643932265418265,0.0006972982189135,0.0001379038280914046
1085,0.00034082491015115143,0.0006919457829194,0.0001362658351743444
1086,0.0003352678511330341,0.0006864645095705,0.00013458435965822346
1087,0.0003299409461101515,0.000681143175698,0.00013288325881423156
1088,0.00032500751506486157,0.0006762676105654,0.00013118087440579934
1089,0.00032058115554175896,0.0006720541333107,0.00012951365254172968
1090,0.000316767797138393,0.0006687453620773,0.00012792797499945987
1091,0.00031363541386411354,0.0006664747420571,0.00012648009056785226
1092,0.00031124399601483105,0.0006654181873077,0.00012522533877444642
1093,0.00030962390701116656,0.0006657150634468,0.00012420888855721918
1094,0.0003087998789294359,0.0006674653022441,0.00012346553341177548
1095,0.0003087719401651047,0.0006707429518825,0.00012302567060433668
1096,0.00030953030298004044,0.0006756181567275,0.00012290924355232993
1097,0.00031105501906186664,0.0006820795776154,0.0001231230577716204
1098,0.00031330555500809525,0.0006900875556767,0.00012367486811467264
1099,0.00031622553286122916,0.0006995691092379,0.0001245637201456825
1100,0.0003197532432568417,0.000710355412804,0.00012577317009008604
1101,0.0003237932342265042,0.000722242597816,0.00012728596682835396
1102,0.0003282510336675896,0.0007350420142413,0.0001290760167922032
1103,0.0003330152097166146,0.000748537459116,0.00013111729033564668
1104,0.0003379577384840396,0.0007624121118528,0.00013336554086484419
1105,0.00034294161331122086,0.000776462821647,0.00013578484345387964
1106,0.00034783425289955003,0.0007903868735626,0.0001383112451136119
1107,0.0003524922176012209,0.0008039115489281,0.00014088472028548013
1108,0.00035678000812513333,0.0008166971319895,0.00014342173898288855
1109,0.0003605700643442299,0.0008283995488893,0.00014582927277722856
1110,0.000363761612573254,0.0008386737228506,0.00014801694365112865
1111,0.0003662652385775454,0.0008472029436326,0.00014989428201273508
1112,0.0003680206158963959,0.0008537316305491,0.00015139980298123186
1113,0.0003689964066618918,0.000858231213252,0.00015251401400470736
1114,0.0003691870537719684,0.0008607605049605,0.00015324672820101476
1115,0.0003686250259615619,0.0008614326552319,0.0001536424907962913
1116,0.0003673651071818287,0.0008604169572363,0.00015374919910613995
1117,0.00036549752849797975,0.0008578715288433,0.00015361650570446499
1118,0.00036312794309445294,0.0008539843584047,0.00015329914318853226
1119,0.0003603903663997315,0.000848953758988,0.00015285081882304127
1120,0.00035742509178697724,0.000843046562771,0.00015232397936631182
1121,0.0003543745400489415,0.000836599853813,0.00015178039168646875
1122,0.0003513742695860582,0.0008300018511424,0.00015127570121678476
1123,0.000348561362718214,0.0008235749260996,0.00015086737295564936
1124,0.0003460634549204041,0.0008176720108332,0.00015061212079937327
1125,0.00034398550283571767,0.0008125238254353,0.00015053988867475663
1126,0.0003424109653974911,0.000808247700275,0.0001506872452723224
1127,0.0003414212161698562,0.0008049544164112,0.00015107137063885076
1128,0.0003410613515701525,0.000802655371439,0.00015171181944060005
1129,0.00034137446993702313,0.00080138688135,0.00015261820329431485
1130,0.0003423871104600682,0.0008012737006167,0.00015380419489458125
1131,0.00034410655320375353,0.0008023590604585,0.00015526600854357496
1132,0.0003465248204107542,0.0008046469085258,0.00015699985804877036
1133,0.0003496202269437062,0.0008081426186632,0.00015899358772474952
1134,0.0003533460266476708,0.0008126544405219,0.00016122057018647494
1135,0.00035764203247929164,0.000818035405713,0.00016363922954685002
1136,0.00036242246764710625,0.0008239759257405,0.0001662044827043755
1137,0.00036758110672101876,0.0008302045604548,0.00016886631535675727
1138,0.0003729867477657896,0.000836395723088,0.00017156456430429876
1139,0.00037849065549793755,0.0008422752710367,0.00017424521419195073
1140,0.0003839271868243458,0.0008475569694716,0.00017684078401755693
1141,0.0003891231311218396,0.0008519131018478,0.00017927728765517047
1142,0.00039389002525806044,0.0008550104433279,0.00018147956746859207
1143,0.00039805146415923537,0.0008564253655748,0.00018336673185880397
1144,0.00040143689321284795,0.0008558095410779,0.00018487100625028165
1145,0.0004038987950759716,0.0008528534885899,0.00018591811839504567
1146,0.0004053193860837357,0.0008472750465463,0.00018645669073904224
1147,0.0004056143293921485,0.0008389811466891,0.0001864494348885606
1148,0.0004047510006170932,0.0008280033209475,0.00018588760679804972
1149,0.0004027432616784938,0.0008145348990681,0.00018477862314080802
1150,0.0003996531299465073,0.000798830189089,0.00018315214321087468
1151,0.00039557561513222137,0.0007811719442606,0.0001810571912707927
1152,0.0003906442723367425,0.0007706363273296,0.00017855058647532404
1153,0.0003850136932834896,0.0007595252696914,0.0001757049876464277
1154,0.00037885885462545627,0.0007471529795162,0.00017259881642360127
1155,0.0003723579626339479,0.0007338355860818,0.00016931809765071738
1156,0.00036569096627269375,0.0007199530397879,0.00016595294139773814
1157,0.00035903223506090625,0.0007058300039669,0.00016258926941002024
1158,0.00035254214275305,0.0006917639220138,0.00015931748174345334
1159,0.0003463619588527729,0.0006780694185701,0.00015621251565100597
1160,0.0003406065780366125,0.000664929074714,0.0001533480119061283
1161,0.0003353768387269142,0.0006570806534208,0.00015079017374330177
1162,0.0003307411817364785,0.0006503927441938,0.00014858099557532828
1163,0.00032676335603522337,0.0006447165183241,0.00014676370494002148
1164,0.00032348886368877813,0.0006401684594698,0.0001453578124379043
1165,0.00032095064879407144,0.0006368236067389,0.00014437708333614878
1166,0.0003191785496916327,0.0006347095787838,0.0001438158695858546
1167,0.0003181905810926159,0.0006339062455915,0.00014364885706440156
1168,0.0003179930796612138,0.0006343698824029,0.00014382556604783663
1169,0.00031858894938221224,0.0006361126543309,0.00014429357368450594
1170,0.0003199551026777993,0.0006390576138346,0.00014500367637891197
1171,0.00032204930945427176,0.0006431359279343,0.0001459381156182268
1172,0.0003248115710350154,0.0006482404274649,0.00014709096506260343
1173,0.0003281657427837954,0.0006542747729356,0.00014844054200680105
1174,0.0003320283506102857,0.0006610463498121,0.00014994618388277397
1175,0.0003362948287257746,0.0006683559991501,0.0001515660796041538
1176,0.00034085601726020916,0.0006760418854627,0.00015323815757781854
1177,0.0003455941678766031,0.0006839439645175,0.000154910053251416
1178,0.00035036757808214403,0.0006917852801989,0.00015651540350293322
1179,0.00035503823819399617,0.0006993481005908,0.00015798821255271116
1180,0.0003594535507342868,0.0007062929456677,0.00015926860629439745
1181,0.0003634678732726411,0.000712330302458,0.0001603000509373323
1182,0.0003669482349000697,0.0007171953026198,0.00016103036725485147
1183,0.0003697678159618973,0.000720618628957,0.0001614185243844404
1184,0.0003718266681504993,0.0007224509772295,0.00016143366211484212
1185,0.0003730620152112875,0.0007226207110926,0.00016106161603492576
1186,0.0003734336632101833,0.0007210690514784,0.00016030625468651052
1187,0.00037294570933130416,0.0007178382559462,0.00015918158502258012
1188,0.0003716361686385396,0.0007130502785217,0.00015771048338461451
1189,0.0003695632219325063,0.0007068323809786,0.00015592669566256528
1190,0.0003668243109595146,0.0006994027601461,0.00015387559637260412
1191,0.0003635309846294021,0.0006909274720258,0.00015159723304104583
1192,0.00035980695450213543,0.0006815863766977,0.0001491358291432753
1193,0.00035578801820213544,0.0006716219747,0.00014653916310321464
1194,0.00035160546321269894,0.0006612021739982,0.0001438602642171572
1195,0.0003473868297088931,0.0006505528038522,0.0001411560580131281
1196,0.00034324937702076244,0.0006399361688481,0.00013849534397978374
1197,0.0003392944797692742,0.0006295247891068,0.00013593945194790536
1198,0.0003356084952135241,0.0006195641300139,0.00013355710961449695
1199,0.00033226399928573333,0.0006102234474354,0.00013140716208125377
1200,0.00032932161925057333,0.0006016164200717,0.00012953810721819833
1201,0.00032682739541227873,0.0005938847336815,0.00012799906488054964
1202,0.00032481428837883127,0.0005870325788233,0.00012682085004734426
1203,0.0003233049244592979,0.0005810914317902,0.0001260314199068997
1204,0.000322306365536034,0.0005760229958083,0.00012564661644031208
1205,0.00032182111933839113,0.0005718119330689,0.0001256748562668849
1206,0.00032183547520405907,0.0005716571722632,0.00012611350918973082
1207,0.00032234668457424874,0.0005738960402372,0.00012691397156710868
1208,0.0003236411570309694,0.0005768254929352,0.00012723796168695296
1209,0.0003258128019456448,0.0005803758855259,0.00012670147478847287
1210,0.0003283786811233307,0.0005844602628921,0.0001264347980577879
1211,0.0003312464129333602,0.0005889886507396,0.00012649912985156328
1212,0.00033435939491490563,0.0005938475129189,0.00012687045946099582
1213,0.0003376419896476479,0.0005989219550158,0.00012751148755791756
1214,0.00034102087314624095,0.0006050604453276,0.00012837309054452775
1215,0.00034442125262818934,0.0006158324074779,0.00012939979556399008
1216,0.00034776210876046645,0.0006263967836762,0.00013054285284843465
1217,0.00035096930662037,0.0006366038577482,0.00013174822581049544
1218,0.0003539586586512947,0.0006463586485845,0.0001329787382825893
1219,0.0003566624795990643,0.0006554605010983,0.00013419745410262534
1220,0.0003590172914125635,0.0006638132629737,0.00013538058083061778
1221,0.00036097253368697416,0.0006712522033483,0.00013650965533862594
1222,0.00036249339626845026,0.0006777075031309,0.00013756583400846028
1223,0.0003635591916108176,0.0006831193801964,0.00013854047306114038
1224,0.00036417056759325883,0.000687487201699,0.0001394198443735042
1225,0.0003643457873624563,0.0006908843536366,0.00014020947248460081
1226,0.00036411351401861874,0.0006933478373081,0.0001409053613759718
1227,0.0003635216189588417,0.0006950426929333,0.0001415231038108725
1228,0.0003626294935714333,0.0006960326896777,0.00014207421027746543
1229,0.00036149816958021454,0.0006964263467158,0.0001425782709732944
1230,0.0003601931890506104,0.0006963252571177,0.0001430522212082411
1231,0.00035878363337101877,0.0006958266878325,0.00014351438431892786
1232,0.0003573412302065354,0.0006950519046085,0.00014398361113397592
1233,0.0003559299341807021,0.0006941039234869,0.00014448648990780357
1234,0.00035461343503916874,0.0006930984505826,0.00014504298805208756
1235,0.0003534498960716562,0.0006921434390355,0.00014567915849356545
1236,0.0003524853373598396,0.0006913479148735,0.00014640877650863956
1237,0.0003517614233129979,0.0006908354010905,0.00014724446812578926
1238,0.00035130508730227294,0.0006906098712008,0.00014818869627007816
1239,0.0003511334716274667,0.000690760806792,0.00014924505261655147
1240,0.0003512564660511021,0.0006912753878882,0.00015041042079593032
1241,0.00035167225417011044,0.0006921705201754,0.00015167807230474236
1242,0.0003523646398879718,0.0006934258912096,0.000153034402279991
1243,0.0003533138776630645,0.0006949474983047,0.00015446238387577116
1244,0.0003544934720986679,0.0006966567143149,0.00015593559052835146
1245,0.00035585845201860323,0.000698415885057,0.0001574223403331603
1246,0.00035736377533292473,0.0007001317146794,0.00015888150852654654
1247,0.000358959275946401,0.0007017200060565,0.0001602743792174256
1248,0.00036058300967983645,0.0007030562393578,0.0001615440751759687
1249,0.00036218809026177255,0.0007040801274713,0.00016265270573388355
1250,0.0003637108285368805,0.0007047372416723,0.00016354196925970235
1251,0.00036510067796920783,0.0007048901679693,0.00016416337264319331
1252,0.00036630005000581905,0.000704403895574,0.00016445699169739225
1253,0.0003672579172418655,0.0007031901282726,0.00016437883795119727
1254,0.0003679273320885697,0.0007010861362914,0.00016389108598058563
1255,0.0003682613515822803,0.0006979996118193,0.00016297038346501614
1256,0.00036822906246165003,0.0006938540022943,0.000161617876237087
1257,0.00036780443734374716,0.0006886993645997,0.0001598517273993859
1258,0.0003669815724774853,0.0006825754034537,0.00015770204075715396
1259,0.00036576474603470404,0.0006755543475546,0.00015521294704925594
1260,0.0003641817048204213,0.0006709997497764,0.00015243369257138763
1261,0.0003622728466115819,0.0006657627280045,0.00014941391857317248
1262,0.0003600863143304862,0.0006596339852523,0.00014620720398242907
1263,0.0003576826690524391,0.0006527178545896,0.0001428644769997474
1264,0.00035512664477348746,0.0006451078057193,0.00013943602834662504
1265,0.0003524972363326355,0.0006369758025231,0.00013598068847838995
1266,0.0003498698880271952,0.0006284859251406,0.0001325521548566877
1267,0.0003473169481409565,0.0006197820430603,0.0001292051669338151
1268,0.00034490766592050817,0.0006110389098085,0.00012599343595562018
1269,0.00034271316293972044,0.0006023599980078,0.00012295814067131625
1270,0.0003407955218383738,0.0005937986751416,0.00012013831932083165
1271,0.0003392046436901271,0.0005854578705594,0.00011757392976632385
1272,0.0003379895190321188,0.0005812931719021,0.00011529278897120295
1273,0.00033718578347985206,0.0005780530582913,0.00011332600399356967
1274,0.00033682274618784374,0.0005755264560382,0.00011168342099874934
1275,0.00033691250386551043,0.0005737510314587,0.00011038998222684594
1276,0.0003374703117207479,0.0005727462053126,0.00010944272884287716
1277,0.0003384887728396584,0.0005724858983416,0.00010884735463811557
1278,0.0003399590319593333,0.0005729123754117,0.00010859536366846999
1279,0.0003418513020115146,0.0005740050489325,0.00010867464901624122
1280,0.0003441409375296688,0.0005757090089619,0.00010907667143139353
1281,0.0003467766570388667,0.0005779343268053,0.00010977275872009563
1282,0.0003497043916144104,0.0005806251939074,0.00011073063318556403
1283,0.0003528562532635146,0.00058365816314,0.00011191585268600316
1284,0.0003561534280024333,0.0005869110724802,0.00011328269891563383
1285,0.000359504650948775,0.0005902551201811,0.000114785443829925
1286,0.00036281414860209166,0.0005935151184257,0.00011637203750890657
1287,0.00036597975641774376,0.0005965353834434,0.00011798882619599012
1288,0.0003689015375009125,0.0005991872564566,0.00011958947272859562
1289,0.00037147837711815003,0.0006012486133039,0.00012112228972567956
1290,0.0003736120459640708,0.00060257276349,0.00012254191336843985
1291,0.0003752160038540625,0.0006030162296323,0.00012381123521562403
1292,0.0003762216958657167,0.0006038433411076,0.0001249057054617767
1293,0.0003765780681065083,0.0006113848697833,0.00012580658652498202
1294,0.00037625699450205205,0.0006176071366977,0.00012650245927604053
1295,0.000375256671264225,0.0006224349068778,0.00012698876371295553
1296,0.00037359634978595207,0.0006258252556424,0.0001272671231614111
1297,0.0003713255708128208,0.0006278432571112,0.00012734752138227466
1298,0.00036850619481817087,0.0006285338407754,0.00012724070644228727
1299,0.00036522593828309716,0.0006280440101617,0.00012697251438623377
1300,0.0003615738338854009,0.0006298396866663,0.00012655587305905215
1301,0.00035766129662962885,0.0006335766054708,0.00012601928802661168
1302,0.0003535949463942668,0.0006367393407823,0.00012538254547421042
1303,0.00034948402556246534,0.000639459110968,0.00012468739215877887
1304,0.0003454341582213387,0.0006418830719842,0.0001239654365630137
1305,0.0003415403658005897,0.0006441342445484,0.0001232617016568136
1306,0.0003378872694569668,0.0006463781977294,0.00012262653057722742
1307,0.0003345442813552548,0.0006486634934232,0.00012210029104101173
1308,0.0003315731457647284,0.0006510707308733,0.00012172816150571695
1309,0.0003290307496333911,0.0006536985042816,0.00012154552210795854
1310,0.00032695336410516876,0.0006565944774363,0.00012158040493481895
1311,0.00032537402319863753,0.0006597335900194,0.00012184763300328842
1312,0.00032432423547616875,0.0006632174570984,0.0001223602163802111
1313,0.00032380568629870003,0.0006670668213155,0.00012312325196416123
1314,0.00032382345764632084,0.0006712909481737,0.00012413900858289476
1315,0.00032436343860859376,0.000675877155924,0.00012539699066690095
1316,0.0003254129491208979,0.0006807374981591,0.00012689236014186956
1317,0.0003269415089042146,0.0006858130401938,0.00012860534480301067
1318,0.0003289126263129229,0.0006909997416062,0.00013051269452325797
1319,0.0003312822008742584,0.0006962799501637,0.00013259019822941062
1320,0.000333996268474975,0.0007015200423366,0.00013479414289380712
1321,0.00033699521822746467,0.0007075329361237,0.00013707983532711802
1322,0.0003402060332813818,0.0007215632525288,0.00013938569728114177
1323,0.0003435562951738106,0.0007356814803296,0.00014166520744556205
1324,0.0003469625401504354,0.000749632766493,0.00014386396202375925
1325,0.00035034111828909374,0.0007632586345401,0.00014593936022269386
1326,0.0003536066209883541,0.0007763031669393,0.00014785844863737744
1327,0.00035668155277912295,0.0007885619492468,0.00014958809215163897
1328,0.00035949289697182705,0.0007998869258213,0.00015109797736406625
1329,0.0003619791788125896,0.0008101524085627,0.00015236061059027998
1330,0.00036409883781428337,0.0008192860168463,0.0001533621758278052
1331,0.000365821748558575,0.000827213247597,0.00015408592643651503
1332,0.00036714427058949793,0.0008339181965876,0.0001545346350021641
1333,0.0003680657856467594,0.0008393783306113,0.0001547119513969391
1334,0.00036860828219703444,0.0008436171565941,0.0001546292097240471
1335,0.00036880988031961175,0.0008466979935609,0.00015432016873418166
1336,0.00036871523266767103,0.0008487595702552,0.00015382421124359388
1337,0.0003683871212623226,0.0008499034743428,0.00015318517319126037
1338,0.0003678897207152068,0.000850324864684,0.00015246023939421267
1339,0.00036729089811545916,0.0008502182386893,0.0001517011692862333
1340,0.00036666262373014833,0.0008497257040951,0.00015095222617833936
1341,0.0003660728301117146,0.00084903567746,0.00015025980715614864
1342,0.0003655886180414106,0.0008483607417838,0.00014966472289397307
1343,0.00036526628232358416,0.0008478405985796,0.0001492014988429843
1344,0.0003651608125118039,0.0008475222835419,0.00014888802057127018
1345,0.0003653176988140391,0.0008474708698828,0.00014873519413477972
1346,0.0003657640849305936,0.0008477772189672,0.00014875390123920965
1347,0.0003665294699165811,0.00084849398837,0.0001489509280228635
1348,0.0003676245638020866,0.0008496978327617,0.00014933541136290354
1349,0.00036905095744555876,0.0008513799223612,0.0001499100350640561
1350,0.00037080063453506676,0.0008535145204389,0.0001506768736410574
1351,0.0003728436227680608,0.0008560401065954,0.0001516414379478118
1352,0.00037514853511932933,0.0008588824959795,0.00015280454859089467
1353,0.00037766881124474933,0.0008619605766507,0.00015416174255810178
1354,0.0003803507220753797,0.0008651609554296,0.00015570381930034825
1355,0.00038312654502730103,0.0008683733603122,0.00015741517063599911
1356,0.00038592298351289414,0.0008713939488542,0.0001592753001266803
1357,0.00038867364252357555,0.0008740937869015,0.00016125274309764702
1358,0.0003912963959826507,0.0008762682522492,0.00016331680246486706
1359,0.0003937179305534104,0.0008777174892299,0.0001654310105428421
1360,0.00039586476985845206,0.0008783863422207,0.00016755858050079603
1361,0.00039768380748821255,0.0008781248452241,0.00016965255037925146
1362,0.00039911169152683537,0.0008767434594567,0.00017166680712720451
1363,0.0004001114277323542,0.0008741128861307,0.00017354537734520046
1364,0.0004006537323339521,0.0008700744376202,0.00017523580582990927
1365,0.0004007212735289375,0.0008645785751451,0.00017669209643384102
1366,0.00040030555879581664,0.0008576801588587,0.00017788977790241588
1367,0.0003994287196007313,0.00084939681763,0.00017881472865748395
1368,0.0003981120309995167,0.0008398330808559,0.00017946340054322095
1369,0.00039639298810105,0.0008290609156147,0.00017984201752943742
1370,0.0003943202908530125,0.0008170757869989,0.00017995052602796946
1371,0.0003919603937631813,0.000804012744675,0.0001797979106810084
1372,0.0003893754831346083,0.0007899573096059,0.00017938889061733048
1373,0.00038664635482680367,0.0007750961634532,0.0001787387827670552
1374,0.00038383856644759175,0.0007595749822104,0.00017786513012380247
1375,0.00038103410912131787,0.000743522736774,0.00017678551253173517
1376,0.000378317597471453,0.0007339741590137,0.00017552958860611186
1377,0.00037576596820987563,0.0007290057139693,0.0001741295548925302
1378,0.00037345295962206223,0.0007239218163586,0.00017262315375478663
1379,0.0003714347668996016,0.0007235987862068,0.00017104546389115104
1380,0.00036975206436960876,0.0007267421478075,0.0001694530938819783
1381,0.000368441016490202,0.0007301220164465,0.00016789645343954511
1382,0.000367520772345391,0.0007338088953536,0.00016643670983172113
1383,0.00036700436303606344,0.000737844551447,0.00016512265834172244
1384,0.0003669002038513541,0.0007421658860389,0.00016398724628419824
1385,0.00036720095839398747,0.0007468205715564,0.00016306525055519128
1386,0.0003679021114633292,0.0007517550660953,0.00016238025238111853
1387,0.00036898261439414375,0.0007569372490503,0.00016195621762526052
1388,0.00037041707829700213,0.0007623661512685,0.0001618000539595709
1389,0.00037217670154562503,0.0007680163360892,0.00016191888817684662
1390,0.0003742111975965896,0.0007738499395877,0.00016229727117683134
1391,0.0003764796422996875,0.0007797799446638,0.00016291880125593358
1392,0.00037891931753499794,0.0007857178930761,0.00016375272409889364
1393,0.0003814673275917,0.0007914801882549,0.00016476447636916332
1394,0.0003840526006696396,0.0007968752256784,0.00016590252648381675
1395,0.0003865965292765604,0.0008017097528407,0.0001671170259773653
1396,0.0003890162562496875,0.0008057103416241,0.00016835689090570092
1397,0.0003912284947063667,0.0008087389497854,0.00016957797420882675
1398,0.0003931578137688229,0.0008106485340145,0.0001707303355723947
1399,0.000394723166684175,0.000811372002105,0.00017177398077019432
1400,0.0003958613506993708,0.0008108081466043,0.00017267174170842748
1401,0.0003965186300602625,0.0008088602035581,0.00017338665357755084
1402,0.00039665466419838545,0.0008116234378084,0.0001738970447574309
1403,0.00039624904759260346,0.0008258133780703,0.00017418239392010942
1404,0.000395289644160881,0.0008383375586241,0.00017422645379648597
1405,0.0003937900948683539,0.0008491043103177,0.00017401762511674786
1406,0.00039176973469817245,0.0008580483484629,0.00017355029109714822
1407,0.00038927529708478913,0.0008651797506298,0.00017283584709423835
1408,0.0003863564899254265,0.0008706072950532,0.0001718982340420364
1409,0.0003830907483644503,0.0008745047117655,0.00017076716722157594
1410,0.00037954717162604046,0.0008770633112837,0.00016947342589718908
1411,0.0003758121296899052,0.0008784730296371,0.00016806218122554555
1412,0.0003719612140817829,0.0008788798214773,0.00016656519840980668
1413,0.0003680723674123253,0.00087841949301,0.0001650209847569656
1414,0.0003642211931136382,0.000877357347037,0.00016348360878655472
1415,0.00036047698891338026,0.0008757778979855,0.00016198037630471603
1416,0.00035690167650305335,0.0008738178375382,0.00016054182666669326
1417,0.00035356502726441996,0.0008716182252569,0.0001591965324907579
1418,0.0003505161151498542,0.0008693224072229,0.00015796090984059903
1419,0.0003478077435728358,0.0008670848850603,0.00015683766554743406
1420,0.0003454830720953589,0.000864998373929,0.0001558302726908718
1421,0.00034358001057539496,0.000863234347324,0.0001549393518398891
1422,0.00034211611915095506,0.0008618121976973,0.0001541572935189542
1423,0.0003410993071330409,0.0008607358798144,0.00015350232882836782
1424,0.00034052213004406797,0.0008599398742355,0.00015299530052653953
1425,0.0003403698645417653,0.0008593304785703,0.00015265320953800784
1426,0.00034061458648977096,0.0008589485248255,0.00015250245602329977
1427,0.0003412300327505653,0.0008587562480704,0.00015255070527480608
1428,0.00034218878593268026,0.0008587726508803,0.00015279307824012523
1429,0.00034348275829487203,0.000858975136427,0.00015317536696422758
1430,0.00034513415008699576,0.0008592652171478,0.00015352704258964005
1431,0.0003471364753675299,0.0008594925926963,0.00015373921758627123
1432,0.0003493652315383941,0.0008594804440474,0.00015395995684979624
1433,0.00035172493158071256,0.000859081145527,0.00015428207588262838
1434,0.0003541448723037329,0.0008581422087859,0.00015472156755990226
1435,0.00035657484522369146,0.0008565711838486,0.000155264710481038
1436,0.00035896294405600573,0.000854293655718,0.00015588803557332935
1437,0.00036126191855499014,0.0008512319069442,0.00015656308917281423
1438,0.0003634414740881138,0.0008472704414766,0.00015724953169131485
1439,0.0003654681146960347,0.0008423511644795,0.00015789667017386335
1440,0.00036733186415702066,0.0008363766002226,0.0001584528910658554
1441,0.00036901644560244384,0.0008293603904816,0.00015886100381091471
1442,0.00037052424161825134,0.0008212727645551,0.000159092044026762
1443,0.00037185430927136613,0.0008120552282941,0.00015912620578415756
1444,0.00037300876633262467,0.0008017338769193,0.00015896454160164278
1445,0.00037400122792014223,0.0007903238254664,0.00015862301857192835
1446,0.0003748482893058096,0.0007779536383358,0.00015812295113229206
1447,0.00037558263156502945,0.0007647550962235,0.00015748700360421154
1448,0.0003762337475011033,0.0007508820862825,0.00015674352288217073
